OrderID,CustomerID,ProductID,OrderDate,Quantity,TotalAmount,EmployeeID
648,617,8,2025-08-20,3,53.79,9
649,373,11,2025-05-07,3,41.97,10
650,1890,25,2024-11-27,1,34.53,16
651,39,35,2024-09-24,2,31.88,9
652,1390,7,2025-03-17,4,133.36,18
653,1602,3,2026-06-18,4,200.4,31
654,1187,11,2025-11-12,2,27.98,10
655,1808,50,2025-11-11,1,18.78,21
656,641,20,2025-04-01,3,135.51,30
657,1237,24,2026-04-07,1,25.27,35
658,450,44,2026-04-03,2,46.22,32
659,1986,41,2026-08-01,2,114.62,13
660,861,7,2026-01-14,4,133.36,6
661,1345,32,2024-12-30,3,93.15,39
662,1958,5,2025-03-04,1,54.23,27
663,911,31,2025-07-19,3,52.98,33
664,812,37,2025-08-28,1,18.02,11
665,148,6,2026-08-13,2,45.3,38
666,189,22,2025-03-21,1,37.32,7
667,567,49,2025-02-15,1,44.18,30
668,411,46,2025-11-11,4,127.08,2
669,960,30,2025-06-05,2,88.36,14
670,767,33,2026-07-22,4,95.28,40
671,1659,14,2025-01-22,4,209.16,26
672,667,8,2025-02-12,2,35.86,6
673,362,38,2025-05-06,2,39.26,1
674,567,13,2025-03-14,3,52.38,16
675,372,40,2026-05-26,4,134.52,25
676,579,24,2025-05-06,3,75.81,36
677,1401,11,2024-12-10,4,55.96,24
678,1224,43,2024-11-17,3,142.83,34
679,706,6,2026-07-05,1,22.65,29
680,1749,35,2026-09-07,1,15.94,35
681,1759,49,2026-04-25,1,44.18,2
682,1613,19,2024-09-23,4,205.32,6
683,1052,34,2025-01-13,4,147.56,18
684,444,12,2024-09-21,1,20.66,35
685,619,44,2025-09-25,3,69.33,3
686,1240,40,2026-08-13,2,67.26,6
687,617,1,2025-09-20,2,103.54,17
688,855,50,2026-08-28,3,56.34,37
689,641,12,2025-08-20,2,41.32,14
690,229,22,2025-10-01,2,74.64,28
691,1510,34,2024-09-30,1,36.89,13
692,1703,15,2026-02-18,4,140.08,38
693,157,23,2025-10-07,2,61.04,9
694,958,20,2025-11-02,3,135.51,35
695,1786,19,2025-08-17,2,102.66,33
696,216,14,2025-10-05,3,156.87,37
697,466,34,2026-08-24,1,36.89,8
698,873,24,2025-04-21,1,25.27,10
699,1658,11,2024-11-23,2,27.98,19
700,917,9,2026-06-16,1,22.6,33
701,1744,38,2025-07-10,4,78.52,18
702,249,30,2024-11-01,4,176.72,8
703,1666,26,2025-01-10,4,218.56,20
704,424,5,2025-02-06,1,54.23,16
705,152,36,2025-02-22,3,99.87,38
706,988,19,2025-01-08,4,205.32,17
707,382,42,2026-07-09,2,52.82,15
708,1123,25,2024-11-25,1,34.53,3
709,1079,36,2025-06-17,3,99.87,30
710,763,11,2025-02-19,3,41.97,26
711,46,21,2026-06-03,1,12.84,35
712,1252,21,2025-08-30,4,51.36,32
713,1896,41,2026-03-23,2,114.62,30
714,997,14,2024-10-14,1,52.29,14
715,429,5,2025-11-27,2,108.46,32
716,1285,25,2024-11-27,3,103.59,39
717,1853,42,2026-09-06,3,79.23,39
718,1505,5,2024-10-14,2,108.46,37
719,1375,41,2025-08-28,4,229.24,14
720,1493,29,2024-12-30,1,40.3,31
721,1658,24,2025-05-14,3,75.81,34
722,1213,24,2026-03-02,4,101.08,16
723,404,32,2024-09-30,3,93.15,40
724,545,15,2026-01-31,4,140.08,14
725,322,46,2026-03-30,3,95.31,21
726,367,50,2025-08-20,4,75.12,6
727,1836,38,2025-08-30,4,78.52,33
728,729,40,2025-08-04,4,134.52,27
729,1181,44,2025-01-31,2,46.22,18
730,72,9,2026-01-23,4,90.4,2
731,1604,36,2025-06-03,3,99.87,31
732,1836,34,2026-08-18,3,110.67,9
733,177,43,2025-07-17,4,190.44,24
734,738,13,2026-05-17,1,17.46,30
735,135,21,2025-10-02,1,12.84,17
736,1840,1,2026-05-01,3,155.31,32
737,1334,47,2024-09-27,2,100.54,23
738,487,37,2025-05-17,4,72.08,33
739,816,3,2026-03-16,4,200.4,11
740,551,2,2025-08-16,2,107.48,17
741,1987,43,2026-01-04,1,47.61,34
742,948,18,2026-08-10,3,112.77,17
743,1699,32,2024-12-05,2,62.1,37
744,861,49,2026-06-30,4,176.72,23
745,601,39,2025-08-20,2,104.44,21
746,1776,11,2025-10-13,1,13.99,18
747,307,27,2025-07-08,2,45.0,4
748,1238,45,2025-12-02,1,45.07,10
749,1508,17,2026-07-08,2,47.76,37
750,649,5,2024-10-16,2,108.46,26
751,744,5,2025-07-21,1,54.23,2
752,1145,32,2025-10-14,2,62.1,22
753,263,29,2025-02-12,2,80.6,29
754,295,8,2025-02-09,4,71.72,27
755,834,27,2025-10-19,1,22.5,40
756,877,1,2025-03-28,3,155.31,6
757,1536,3,2025-11-28,4,200.4,21
758,1877,34,2026-06-26,1,36.89,11
759,720,20,2025-05-17,4,180.68,24
760,1025,49,2025-04-26,3,132.54,30
761,252,6,2025-02-05,1,22.65,31
762,1747,37,2025-08-01,3,54.06,11
763,841,6,2024-10-31,2,45.3,8
764,327,29,2025-04-17,2,80.6,29
765,510,8,2025-02-17,1,17.93,16
766,1873,19,2025-06-19,1,51.33,27
767,1037,11,2025-08-22,2,27.98,28
768,556,11,2026-08-16,3,41.97,8
769,757,21,2025-10-12,2,25.68,2
770,1490,22,2025-03-17,2,74.64,24
771,244,33,2025-12-27,3,71.46,27
772,1295,33,2025-07-11,2,47.64,24
773,1441,43,2025-03-09,1,47.61,19
774,1171,12,2025-10-15,4,82.64,29
775,773,18,2025-02-05,4,150.36,27
776,18,47,2025-04-07,1,50.27,25
777,1625,48,2025-01-18,2,28.54,36
778,1374,27,2024-11-10,4,90.0,14
779,1082,19,2025-03-14,3,153.99,23
780,263,47,2025-04-04,4,201.08,10
781,226,40,2024-12-14,2,67.26,38
782,25,46,2025-09-26,3,95.31,30
783,279,23,2026-04-02,1,30.52,23
784,1305,6,2025-07-03,3,67.95,8
785,1001,49,2025-08-10,1,44.18,8
786,579,35,2025-04-02,3,47.82,21
787,1938,44,2025-06-20,4,92.44,2
788,1395,17,2026-02-02,1,23.88,39
789,1608,25,2025-03-10,1,34.53,39
790,1470,6,2025-11-25,4,90.6,39
791,645,32,2025-03-03,4,124.2,13
792,1959,50,2026-01-22,2,37.56,16
793,753,20,2024-10-12,2,90.34,20
794,879,22,2025-04-16,4,149.28,27
795,709,30,2025-08-31,3,132.54,34
796,138,34,2024-09-28,1,36.89,34
797,786,7,2025-05-20,2,66.68,34
798,1435,20,2025-07-15,3,135.51,36
799,380,13,2026-04-02,1,17.46,35
800,633,43,2025-07-23,4,190.44,23
801,227,2,2026-05-08,4,214.96,23
802,1842,12,2025-08-27,3,61.98,24
803,177,28,2025-10-24,2,106.26,3
804,960,32,2024-09-20,4,124.2,8
805,1783,21,2026-05-14,4,51.36,9
806,706,28,2025-01-10,1,53.13,39
807,632,50,2025-04-15,4,75.12,18
808,1040,50,2025-01-12,2,37.56,34
809,178,14,2026-07-12,3,156.87,22
810,980,47,2025-07-24,4,201.08,33
811,1501,9,2025-06-15,2,45.2,33
812,1950,29,2025-05-08,1,40.3,34
813,154,46,2025-08-06,1,31.77,30
814,732,50,2026-03-19,4,75.12,2
815,1450,41,2025-05-08,4,229.24,31
816,992,17,2025-06-14,2,47.76,8
817,775,19,2026-06-12,2,102.66,25
818,1795,10,2026-07-19,3,156.45,23
819,1879,48,2026-01-08,1,14.27,13
820,917,22,2025-12-26,3,111.96,34
821,114,7,2025-11-28,1,33.34,12
822,1162,31,2026-06-16,4,70.64,14
823,1415,23,2026-01-23,3,91.56,29
824,1288,6,2026-01-06,1,22.65,11
825,880,10,2026-01-15,3,156.45,11
826,253,38,2024-10-29,1,19.63,8
827,570,42,2025-08-05,3,79.23,34
828,393,46,2025-11-02,1,31.77,27
829,1372,34,2024-10-23,3,110.67,19
830,508,30,2025-02-24,3,132.54,19
831,1692,2,2026-02-12,1,53.74,9
832,512,38,2025-02-27,2,39.26,32
833,1970,30,2026-01-17,1,44.18,18
834,1724,39,2025-04-12,4,208.88,19
835,594,15,2026-02-20,4,140.08,4
836,1332,13,2025-11-25,4,69.84,16
837,822,50,2026-04-03,1,18.78,25
838,807,44,2026-05-04,4,92.44,23
839,399,17,2024-11-16,2,47.76,20
840,504,5,2025-10-11,1,54.23,37
841,1456,22,2025-08-11,1,37.32,23
842,1114,31,2025-10-09,1,17.66,5
843,1383,4,2026-03-20,3,143.46,10
844,351,40,2024-12-09,2,67.26,12
845,543,16,2026-05-26,1,57.25,19
846,1110,31,2025-02-21,4,70.64,7
847,304,19,2026-05-09,1,51.33,9
848,1805,3,2024-09-09,2,100.2,9
849,548,4,2025-10-20,3,143.46,34
850,1508,29,2024-12-24,1,40.3,24
851,1210,28,2026-07-21,1,53.13,27
852,1721,46,2026-03-03,4,127.08,4
853,610,37,2024-10-03,3,54.06,29
854,120,24,2025-04-28,1,25.27,9
855,1792,14,2026-01-13,1,52.29,1
856,1949,1,2024-12-09,4,207.08,24
857,1300,39,2026-01-24,2,104.44,18
858,996,41,2026-06-17,4,229.24,32
859,1596,36,2025-01-12,4,133.16,12
860,1583,48,2025-06-21,1,14.27,39
861,937,43,2026-03-22,4,190.44,34
862,729,3,2025-05-14,4,200.4,23
863,297,22,2025-07-08,1,37.32,12
864,1278,39,2024-10-23,1,52.22,3
865,1111,18,2025-01-27,1,37.59,40
866,361,16,2026-02-15,4,229.0,4
867,1170,25,2026-05-28,4,138.12,6
868,1208,35,2026-04-13,1,15.94,31
869,768,12,2025-09-20,4,82.64,39
870,1757,48,2025-07-30,4,57.08,36
871,1148,19,2026-08-19,3,153.99,25
872,1702,32,2026-04-20,3,93.15,7
873,1216,50,2025-08-18,2,37.56,28
874,1574,44,2025-04-29,2,46.22,3
875,1972,4,2024-11-26,3,143.46,30
876,1578,18,2025-09-23,4,150.36,27
877,1973,36,2025-02-20,3,99.87,22
878,507,34,2026-03-04,3,110.67,17
879,768,13,2024-12-10,3,52.38,8
880,343,26,2025-06-09,1,54.64,31
881,248,7,2025-02-14,1,33.34,22
882,1074,9,2025-01-23,1,22.6,38
883,1152,43,2025-05-21,1,47.61,4
884,1740,27,2025-12-18,2,45.0,37
885,1523,27,2026-09-08,4,90.0,40
886,462,2,2025-02-11,3,161.22,26
887,796,16,2024-11-26,1,57.25,11
888,305,38,2025-01-18,3,58.89,6
889,273,24,2024-11-20,1,25.27,20
890,158,2,2025-10-27,2,107.48,4
891,187,46,2026-07-13,3,95.31,13
892,288,27,2026-07-12,3,67.5,26
893,865,8,2026-04-03,1,17.93,14
894,1282,5,2026-08-20,1,54.23,13
895,1573,24,2026-05-14,4,101.08,6
896,1885,13,2025-07-24,3,52.38,27
897,1216,31,2026-08-01,4,70.64,8
898,1098,47,2025-01-13,3,150.81,40
899,20,33,2026-09-07,3,71.46,4
900,1551,16,2025-08-23,1,57.25,21
901,1093,15,2024-09-29,1,35.02,7
902,172,17,2026-05-26,4,95.52,22
903,434,6,2026-02-12,2,45.3,7
904,513,7,2026-04-12,3,100.02,38
905,1097,16,2025-01-29,4,229.0,25
906,1865,2,2025-01-01,1,53.74,32
907,265,20,2025-09-07,3,135.51,5
908,909,22,2025-12-19,4,149.28,26
909,1380,8,2025-12-29,2,35.86,5
910,1422,36,2026-01-06,2,66.58,31
911,574,23,2026-09-05,4,122.08,13
912,1884,15,2026-02-21,2,70.04,9
913,1133,42,2025-10-29,1,26.41,18
914,402,43,2025-05-11,3,142.83,5
915,1503,34,2025-09-18,1,36.89,28
916,568,11,2025-09-29,2,27.98,26
917,1896,31,2025-02-27,3,52.98,27
918,128,28,2025-11-12,3,159.39,2
919,558,35,2024-09-13,2,31.88,26
920,1193,24,2025-07-21,2,50.54,4
921,1651,9,2026-09-05,1,22.6,18
922,1099,40,2026-01-07,1,33.63,35
923,1698,5,2024-12-27,4,216.92,21
924,1394,45,2025-01-09,3,135.21,20
925,1343,16,2026-02-19,4,229.0,20
926,1094,33,2024-12-31,4,95.28,30
927,1446,49,2025-07-20,4,176.72,19
928,1834,18,2026-07-30,1,37.59,28
929,1463,21,2025-11-25,3,38.52,1
930,1804,11,2025-05-15,1,13.99,36
931,1895,36,2025-08-10,2,66.58,36
932,1003,42,2026-08-27,2,52.82,16
933,961,47,2024-11-19,4,201.08,17
934,1199,14,2025-06-17,2,104.58,27
935,1658,11,2026-05-24,1,13.99,20
936,38,13,2025-03-01,2,34.92,2
937,1028,50,2026-08-31,1,18.78,17
938,860,34,2025-11-06,2,73.78,27
939,117,32,2025-05-15,1,31.05,27
940,1169,46,2026-04-05,2,63.54,7
941,1207,22,2024-12-04,4,149.28,15
942,762,17,2026-08-21,4,95.52,18
943,1484,21,2025-07-07,3,38.52,19
944,1552,10,2025-09-13,4,208.6,39
945,1474,27,2026-08-03,2,45.0,23
946,869,27,2024-09-21,4,90.0,20
947,1387,44,2025-05-06,4,92.44,23
948,1165,20,2025-06-17,3,135.51,33
949,354,45,2024-12-29,2,90.14,4
950,1887,7,2025-03-20,3,100.02,32
951,1442,49,2024-09-10,2,88.36,10
952,769,16,2025-09-26,3,171.75,35
953,280,32,2026-01-25,2,62.1,26
954,1218,7,2024-10-26,1,33.34,21
955,1545,49,2026-04-29,2,88.36,38
956,1126,2,2025-02-11,4,214.96,10
957,1676,36,2025-11-16,2,66.58,17
958,1151,32,2025-11-07,3,93.15,4
959,260,19,2024-12-03,1,51.33,37
960,174,8,2025-09-16,1,17.93,22
961,64,50,2026-08-13,1,18.78,3
962,1331,44,2025-09-18,1,23.11,26
963,635,25,2025-02-04,2,69.06,10
964,1553,45,2025-11-24,1,45.07,27
965,431,48,2026-05-10,4,57.08,37
966,1546,10,2026-08-11,2,104.3,39
967,436,28,2026-06-24,4,212.52,21
968,1499,3,2025-08-20,4,200.4,29
969,684,27,2024-11-27,1,22.5,9
970,1885,23,2025-07-20,1,30.52,36
971,1228,3,2026-03-06,3,150.3,10
972,1457,16,2025-12-09,4,229.0,7
973,1815,43,2026-04-28,3,142.83,40
974,901,45,2026-06-08,2,90.14,35
975,640,43,2026-01-02,2,95.22,18
976,1960,28,2025-12-07,1,53.13,25
977,502,39,2025-04-15,2,104.44,16
978,1295,37,2025-05-04,2,36.04,32
979,230,24,2025-06-02,4,101.08,19
980,323,1,2024-11-13,4,207.08,34
981,1269,24,2025-08-04,2,50.54,27
982,230,48,2025-10-19,1,14.27,27
983,757,20,2026-04-03,1,45.17,27
984,833,13,2025-11-15,3,52.38,29
985,1423,9,2026-01-09,4,90.4,8
986,1751,48,2026-04-21,3,42.81,7
987,410,40,2025-12-26,2,67.26,30
988,5,1,2025-03-06,4,207.08,38
989,1470,4,2025-10-23,1,47.82,32
990,917,13,2026-05-09,3,52.38,20
991,1198,34,2026-03-25,2,73.78,10
992,604,29,2026-08-25,2,80.6,25
993,647,33,2025-04-30,2,47.64,4
994,255,22,2025-04-02,4,149.28,6
995,613,11,2026-06-03,2,27.98,39
996,858,50,2024-12-03,4,75.12,11
997,693,42,2026-03-21,3,79.23,14
998,886,50,2025-04-12,4,75.12,12
999,1184,31,2024-10-03,4,70.64,39
1000,1549,45,2026-04-13,2,90.14,17
1001,1848,26,2026-04-28,4,218.56,9
1002,205,30,2026-04-13,3,132.54,30
1003,810,50,2025-05-15,1,18.78,34
1004,201,43,2025-01-30,1,47.61,33
1005,1333,9,2026-05-20,3,67.8,28
1006,509,40,2026-08-01,1,33.63,32
1007,147,28,2026-02-09,4,212.52,6
1008,916,21,2025-03-05,4,51.36,36
1009,444,18,2025-08-21,3,112.77,34
1010,814,43,2026-05-06,4,190.44,6
1011,1532,31,2025-06-19,1,17.66,1
1012,942,47,2025-10-21,3,150.81,20
1013,1469,45,2026-08-27,1,45.07,8
1014,1889,35,2026-07-02,3,47.82,39
1015,1253,49,2025-05-07,2,88.36,25
1016,1803,47,2026-06-22,3,150.81,7
1017,1857,25,2025-02-05,2,69.06,13
1018,1349,31,2026-08-19,3,52.98,16
1019,1638,47,2024-11-09,3,150.81,30
1020,46,31,2024-11-14,1,17.66,8
1021,1349,17,2025-11-25,2,47.76,4
1022,1564,36,2025-01-21,2,66.58,8
1023,169,50,2024-09-27,2,37.56,5
1024,1246,48,2025-07-05,4,57.08,32
1025,162,4,2024-09-27,3,143.46,37
1026,594,34,2025-04-24,2,73.78,6
1027,1725,1,2025-09-05,4,207.08,32
1028,1918,28,2026-07-29,2,106.26,29
1029,1749,9,2024-11-29,4,90.4,27
1030,804,42,2026-01-14,4,105.64,11
1031,1454,44,2024-11-07,2,46.22,33
1032,787,21,2025-10-05,4,51.36,5
1033,1552,3,2025-05-14,1,50.1,19
1034,1361,27,2025-11-29,2,45.0,35
1035,457,8,2024-11-03,4,71.72,25
1036,1646,1,2026-06-29,1,51.77,9
1037,1417,47,2025-06-25,4,201.08,34
1038,770,14,2024-10-04,3,156.87,10
1039,1868,2,2026-06-23,3,161.22,23
1040,1986,11,2026-07-12,2,27.98,8
1041,1128,30,2026-05-10,4,176.72,1
1042,167,3,2026-05-28,2,100.2,3
1043,769,40,2024-11-15,1,33.63,21
1044,1953,4,2026-01-27,3,143.46,8
1045,665,35,2026-07-20,1,15.94,34
1046,223,41,2024-10-31,2,114.62,9
1047,299,27,2025-11-14,1,22.5,22
1048,599,24,2026-01-04,1,25.27,39
1049,509,3,2025-05-04,1,50.1,37
1050,618,29,2026-08-17,4,161.2,21
1051,1939,42,2025-06-30,1,26.41,31
1052,875,37,2025-05-20,4,72.08,23
1053,780,48,2025-04-10,1,14.27,12
1054,723,35,2024-11-19,3,47.82,32
1055,1477,23,2026-01-19,1,30.52,22
1056,1818,22,2025-11-12,3,111.96,20
1057,421,21,2025-07-12,4,51.36,22
1058,669,17,2025-05-01,2,47.76,39
1059,1423,16,2024-09-28,2,114.5,23
1060,1705,30,2025-06-18,1,44.18,19
1061,1469,38,2025-06-27,1,19.63,13
1062,1524,33,2025-07-06,3,71.46,31
1063,378,31,2026-03-27,3,52.98,21
1064,86,42,2025-03-03,1,26.41,2
1065,578,31,2026-03-01,3,52.98,37
1066,1830,39,2025-02-02,4,208.88,25
1067,600,36,2025-12-12,4,133.16,13
1068,29,9,2024-11-11,2,45.2,9
1069,1772,22,2026-08-30,1,37.32,1
1070,1016,39,2025-04-22,3,156.66,33
1071,1696,6,2024-12-18,3,67.95,21
1072,246,13,2026-07-08,3,52.38,27
1073,1901,21,2026-06-26,3,38.52,22
1074,658,29,2025-09-24,2,80.6,24
1075,1652,22,2025-09-05,1,37.32,13
1076,1981,7,2026-06-07,4,133.36,10
1077,1549,48,2025-10-25,1,14.27,36
1078,174,50,2025-08-04,3,56.34,13
1079,1252,43,2025-01-20,4,190.44,32
1080,1480,10,2024-10-06,2,104.3,6
1081,388,33,2026-09-03,2,47.64,40
1082,770,39,2025-06-29,4,208.88,1
1083,422,1,2025-10-02,3,155.31,9
1084,363,34,2026-05-05,1,36.89,4
1085,136,42,2026-09-06,4,105.64,34
1086,891,50,2025-04-27,2,37.56,21
1087,524,38,2026-01-06,1,19.63,16
1088,533,28,2025-03-16,4,212.52,7
1089,1605,4,2025-04-11,2,95.64,11
1090,563,38,2024-11-29,2,39.26,18
1091,1300,28,2025-01-29,4,212.52,6
1092,1394,5,2025-10-30,2,108.46,21
1093,1790,35,2025-12-23,1,15.94,4
1094,1278,22,2025-05-08,1,37.32,38
1095,1544,40,2026-05-16,4,134.52,28
1096,1497,30,2025-10-10,1,44.18,33
1097,1652,48,2026-07-03,2,28.54,1
1098,1769,4,2026-07-27,4,191.28,27
1099,1914,4,2026-01-22,1,47.82,11
1100,126,28,2026-06-10,2,106.26,11
1101,573,39,2026-03-10,4,208.88,8
1102,1336,16,2025-03-15,3,171.75,40
1103,580,16,2026-07-07,2,114.5,13
1104,1888,36,2025-01-20,2,66.58,8
1105,1856,7,2026-06-16,1,33.34,6
1106,1694,11,2025-03-22,4,55.96,14
1107,1836,18,2025-06-21,2,75.18,35
1108,199,21,2025-12-30,1,12.84,32
1109,1847,21,2026-04-07,3,38.52,26
1110,1698,31,2025-03-19,4,70.64,37
1111,432,13,2025-05-04,2,34.92,19
1112,1645,31,2026-05-10,1,17.66,4
1113,1938,3,2024-10-11,3,150.3,22
1114,712,46,2026-01-21,4,127.08,20
1115,722,24,2025-10-10,3,75.81,17
1116,1889,5,2024-12-17,4,216.92,18
1117,690,30,2025-07-05,1,44.18,37
1118,388,43,2026-03-16,4,190.44,20
1119,216,11,2025-04-18,2,27.98,22
1120,964,38,2025-06-04,3,58.89,6
1121,1571,3,2024-11-19,1,50.1,19
1122,1372,29,2025-12-06,2,80.6,38
1123,1074,9,2025-11-26,3,67.8,24
1124,1854,27,2024-09-26,1,22.5,6
1125,1078,17,2026-07-09,3,71.64,26
1126,1970,36,2026-04-29,3,99.87,15
1127,1152,15,2025-01-09,3,105.06,32
1128,1183,29,2025-02-11,3,120.9,29
1129,401,28,2024-09-09,2,106.26,22
1130,1637,11,2026-05-05,4,55.96,20
1131,11,41,2026-04-11,3,171.93,10
1132,359,1,2024-11-15,1,51.77,33
1133,1523,2,2025-01-10,3,161.22,30
1134,45,13,2026-01-14,2,34.92,1
1135,683,5,2025-08-12,2,108.46,9
1136,968,25,2026-08-20,3,103.59,40
1137,906,21,2026-07-12,2,25.68,25
1138,51,6,2026-03-24,4,90.6,13
1139,586,11,2025-02-26,1,13.99,31
1140,1755,31,2026-01-09,4,70.64,14
1141,790,7,2026-09-01,4,133.36,34
1142,1065,33,2025-08-22,4,95.28,30
1143,637,27,2026-03-08,3,67.5,8
1144,267,41,2025-09-14,1,57.31,18
1145,135,47,2025-08-23,2,100.54,33
1146,1034,21,2025-12-09,3,38.52,26
1147,710,1,2026-01-31,4,207.08,23
1148,974,43,2025-09-15,2,95.22,22
1149,1451,10,2026-02-28,2,104.3,12
1150,1558,42,2026-02-05,3,79.23,21
1151,379,23,2025-01-26,4,122.08,24
1152,686,17,2025-09-14,4,95.52,24
1153,2000,25,2025-04-12,4,138.12,29
1154,304,50,2026-08-07,3,56.34,11
1155,1984,47,2025-09-24,3,150.81,12
1156,125,29,2025-08-07,3,120.9,32
1157,755,44,2025-03-07,2,46.22,18
1158,553,49,2026-06-20,4,176.72,39
1159,664,42,2025-10-31,4,105.64,12
1160,1722,26,2024-11-17,1,54.64,5
1161,666,39,2025-12-09,2,104.44,5
1162,874,5,2025-06-16,3,162.69,16
1163,123,15,2025-02-13,2,70.04,28
1164,1899,34,2026-02-01,4,147.56,32
1165,368,9,2024-10-11,3,67.8,13
1166,407,31,2026-08-22,1,17.66,24
1167,1855,19,2026-04-12,1,51.33,27
1168,587,31,2025-08-04,4,70.64,35
1169,175,45,2024-10-08,3,135.21,34
1170,672,8,2025-06-17,3,53.79,35
1171,489,41,2025-04-05,1,57.31,11
1172,1465,3,2026-07-03,2,100.2,27
1173,1069,49,2024-11-18,4,176.72,34
1174,1418,11,2025-03-13,4,55.96,39
1175,1262,24,2025-06-15,4,101.08,35
1176,753,4,2025-01-28,3,143.46,3
1177,367,37,2026-07-07,4,72.08,39
1178,1096,6,2024-11-12,4,90.6,25
1179,1294,36,2025-04-15,2,66.58,17
1180,1390,42,2024-12-05,2,52.82,13
1181,450,39,2025-04-28,1,52.22,9
1182,1572,42,2026-07-26,2,52.82,34
1183,983,19,2024-12-10,1,51.33,32
1184,115,31,2025-12-31,1,17.66,31
1185,819,41,2026-08-18,3,171.93,3
1186,1145,2,2025-01-24,4,214.96,20
1187,1917,6,2026-07-21,2,45.3,2
1188,1931,7,2026-07-15,2,66.68,30
1189,570,43,2026-02-23,1,47.61,23
1190,710,29,2026-01-26,4,161.2,26
1191,455,4,2025-12-15,4,191.28,22
1192,1157,12,2024-10-22,1,20.66,13
1193,602,15,2025-07-11,4,140.08,28
1194,1135,28,2025-08-02,4,212.52,36
1195,1100,44,2026-04-18,2,46.22,27
1196,1590,38,2025-03-03,2,39.26,37
1197,1224,13,2025-01-20,2,34.92,3
1198,1931,43,2025-01-03,3,142.83,22
1199,1039,38,2025-04-03,4,78.52,28
1200,1719,41,2025-01-28,2,114.62,28
1201,241,24,2025-05-09,4,101.08,6
1202,376,42,2025-11-30,1,26.41,11
1203,1167,38,2025-09-06,1,19.63,35
1204,556,23,2026-02-15,2,61.04,39
1205,750,10,2026-09-07,1,52.15,21
1206,1287,40,2025-03-08,1,33.63,16
1207,670,2,2026-02-07,2,107.48,9
1208,314,15,2025-07-19,1,35.02,7
1209,868,49,2024-12-30,3,132.54,12
1210,1544,8,2026-01-17,1,17.93,39
1211,1369,49,2026-08-05,3,132.54,18
1212,608,12,2025-09-29,2,41.32,34
1213,1682,3,2025-10-21,4,200.4,19
1214,1429,17,2026-07-16,3,71.64,31
1215,1184,44,2026-03-03,2,46.22,7
1216,18,36,2026-01-05,3,99.87,13
1217,928,35,2025-04-01,3,47.82,4
1218,1918,29,2026-02-12,1,40.3,34
1219,1680,39,2025-11-01,4,208.88,7
1220,723,29,2026-02-09,1,40.3,20
1221,919,24,2026-05-03,1,25.27,23
1222,1945,21,2025-02-26,2,25.68,9
1223,192,44,2025-09-22,1,23.11,25
1224,649,31,2024-11-23,2,35.32,4
1225,285,30,2024-10-20,4,176.72,20
1226,17,27,2024-09-19,4,90.0,33
1227,693,27,2025-11-14,3,67.5,1
1228,196,48,2025-02-28,3,42.81,14
1229,1151,31,2026-03-27,4,70.64,14
1230,440,14,2024-10-08,1,52.29,39
1231,25,28,2025-03-21,1,53.13,40
1232,709,20,2024-11-20,1,45.17,15
1233,1019,42,2025-03-13,2,52.82,17
1234,299,46,2024-12-09,4,127.08,29
1235,1773,36,2025-07-28,3,99.87,39
1236,1029,45,2026-05-21,4,180.28,32
1237,1727,41,2026-04-11,2,114.62,9
1238,564,4,2025-08-31,1,47.82,30
1239,1815,36,2025-09-27,3,99.87,30
1240,1565,35,2025-06-30,2,31.88,29
1241,787,49,2026-03-22,3,132.54,11
1242,370,41,2026-01-03,3,171.93,29
1243,170,39,2026-07-26,2,104.44,18
1244,700,6,2026-03-31,3,67.95,10
1245,915,23,2025-12-23,1,30.52,21
1246,1441,10,2025-11-19,2,104.3,16
1247,315,38,2026-08-12,4,78.52,4
1248,577,44,2024-12-20,4,92.44,1
1249,881,23,2026-01-18,3,91.56,31
1250,1239,45,2025-07-02,2,90.14,5
1251,765,48,2024-12-03,3,42.81,24
1252,675,10,2025-09-01,1,52.15,37
1253,688,32,2025-09-08,4,124.2,36
1254,863,47,2025-07-28,3,150.81,28
1255,1430,38,2024-11-26,4,78.52,10
1256,1708,27,2026-06-12,2,45.0,28
1257,501,36,2026-08-09,3,99.87,6
1258,1493,23,2025-03-23,3,91.56,35
1259,563,1,2024-10-01,1,51.77,28
1260,1519,1,2025-09-02,1,51.77,11
1261,1818,24,2025-10-24,3,75.81,25
1262,150,24,2026-04-01,2,50.54,19
1263,1674,28,2025-04-03,4,212.52,1
1264,1499,43,2025-08-23,4,190.44,11
1265,917,17,2024-09-16,1,23.88,37
1266,310,33,2026-03-17,3,71.46,26
1267,1927,4,2024-11-27,1,47.82,18
1268,421,35,2025-09-21,4,63.76,7
1269,1060,44,2025-04-03,2,46.22,26
1270,114,35,2025-05-21,3,47.82,2
1271,1166,13,2025-01-19,2,34.92,40
1272,1423,24,2025-02-02,3,75.81,3
1273,1711,14,2024-11-03,4,209.16,22
1274,1506,14,2026-01-31,4,209.16,38
1275,372,29,2025-05-18,2,80.6,5
1276,1937,41,2025-08-07,3,171.93,17
1277,103,29,2026-08-20,2,80.6,12
1278,741,14,2024-10-30,3,156.87,2
1279,1591,36,2024-12-23,2,66.58,33
1280,717,34,2025-12-16,3,110.67,22
1281,404,9,2025-04-20,2,45.2,1
1282,376,9,2026-09-07,3,67.8,14
1283,1296,26,2024-11-26,1,54.64,29
